target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
0	iMF (test)	Average Rating	NaN	1.2052474797415932E-163	1.612131509996988E-189	7.697099349164801E-105
0	iMF (test)	iMF (full)	NaN	5.206129792789482E-306	1.0E-322	2.1988652116369586E-272
0	iMF (test)	Normalized kNN (test)	NaN	1.0315686234784661E-87	8.040334535150892E-130	4.337084072290916E-64
0	iMF (test)	kNN (full/test)	NaN	0.0	0.0	2.048222514340237E-265
0	Popularity	Average Rating	NaN	0.0	0.0	0.0
0	Popularity	iMF (full)	NaN	0.0	0.0	7.885264394693936E-291
0	Popularity	Normalized kNN (test)	NaN	0.0	0.0	0.0
0	Popularity	kNN (full/test)	NaN	0.0	0.0	0.0
1	Normalized kNN (full)	kNN (full/test)	NaN	0.0	1.135714195101414E-138	1.565991839710915E-192
1	Normalized kNN (full)	Random	NaN	0.0	0.0	0.0
1	Normalized kNN (full)	Popularity	NaN	1.8479911811255952E-57	2.5135735766544427E-172	2.116628059708988E-31
1	Normalized kNN (full)	Average Rating	NaN	6.959428879679744E-67	1.9139276472140965E-78	7.666390216390746E-133
3706	Average Rating	Random	NaN	3.5231519197339585E-141	1.5120495015561584E-282	5.920642814778205E-123
3706	Average Rating	iMF (test)	NaN	0.0	0.0	0.0
3706	Average Rating	Normalized kNN (test)	NaN	0.0	0.0	7.334584375378622E-265
3706	Average Rating	Popularity	NaN	0.0	0.0	0.0
3706	Average Rating	Normalized kNN (full)	NaN	0.0	0.0	0.0
1	kNN (full/test)	Random	NaN	0.0	0.0	0.0
1	kNN (full/test)	Popularity	NaN	0.0	0.0	0.0
1	kNN (full/test)	Average Rating	NaN	7.91366725470798E-65	0.007874450429911263	0.8084651643425768
500	Normalized kNN (test)	Average Rating	NaN	0.0	0.0	0.0
500	Normalized kNN (test)	iMF (full)	NaN	0.0	0.0	0.0
0	Average Rating	iMF (full)	NaN	1.8047120979306247E-15	4.181912792505792E-14	2.073389683134573E-34
0	Average Rating	Normalized kNN (test)	NaN	5.902259892558001E-76	8.506322343858605E-39	6.209456337945015E-29
0	Average Rating	kNN (full/test)	NaN	9.401180974323492E-26	6.915891917951285E-26	1.4775851687262966E-39
1	Random	Popularity	NaN	0.0	0.0	0.0
1	Random	Average Rating	NaN	0.0	0.0	0.0
1	Popularity	Average Rating	NaN	2.2152654025996773E-255	0.0	9.356737568198513E-301
0	iMF (full)	Normalized kNN (test)	NaN	4.61603995611007E-62	1.856337956482766E-44	6.541683228100789E-69
0	iMF (full)	kNN (full/test)	NaN	0.24783824648547748	0.1183734718112388	0.21028446402145906
5	Random	Normalized kNN (test)	NaN	0.0	0.0	0.0
5	Random	Average Rating	NaN	0.0	0.0	0.0
5	Random	kNN (full/test)	NaN	0.0	0.0	0.0
5	Random	Popularity	NaN	0.0	0.0	0.0
5	Random	iMF (test)	NaN	0.0	0.0	0.0
5	Normalized kNN (test)	Average Rating	NaN	0.0	0.0	5.1221176036702874E-290
5	Normalized kNN (test)	kNN (full/test)	NaN	0.0	4.5973148864099204E-144	4.187074783207018E-128
5	Normalized kNN (test)	Popularity	NaN	3.280166587678793E-86	1.7101778226838157E-233	3.2081344993746094E-121
5	Normalized kNN (test)	iMF (test)	NaN	0.0	0.0	0.0
50	kNN (full/test)	Normalized kNN (test)	NaN	0.0	0.0	0.0
50	kNN (full/test)	Random	NaN	0.0	0.0	0.0
50	kNN (full/test)	Average Rating	NaN	0.0	0.0	0.0
50	Normalized kNN (test)	Random	NaN	0.0	0.0	0.0
50	Normalized kNN (test)	Average Rating	NaN	0.0	0.0	0.0
100	Normalized kNN (full)	kNN (full/test)	NaN	0.0	0.0	0.0
100	Normalized kNN (full)	Average Rating	NaN	0.0	0.0	0.0
100	Normalized kNN (full)	Random	NaN	0.0	0.0	0.0
100	kNN (full/test)	Average Rating	NaN	0.0	0.0	0.0
100	kNN (full/test)	Random	NaN	0.0	0.0	0.0
100	Average Rating	Random	NaN	0.0	0.0	0.0
10	Normalized kNN (full)	Random	NaN	0.0	0.0	0.0
2000	Random	kNN (full/test)	NaN	0.0	0.0	0.0
2000	Random	Average Rating	NaN	0.0	0.0	0.0
2000	Random	iMF (full)	NaN	0.0	0.0	0.0
2000	Random	Normalized kNN (full)	NaN	0.0	0.0	0.0
2000	kNN (full/test)	Average Rating	NaN	0.0	0.0	0.0
2000	kNN (full/test)	iMF (full)	NaN	0.0	0.0	0.0
2000	kNN (full/test)	Normalized kNN (full)	NaN	0.0	0.0	0.0
2000	Average Rating	iMF (full)	NaN	0.0	0.0	0.0
2000	Average Rating	Normalized kNN (full)	NaN	0.0	0.0	0.0
2	kNN (full/test)	iMF (test)	NaN	8.445510997412594E-235	4.346871884832903E-306	1.4606421712651888E-222
2	kNN (full/test)	Normalized kNN (test)	NaN	1.1453604654412098E-52	0.6018178705013149	0.778225195142587
2	kNN (full/test)	Normalized kNN (full)	NaN	0.0	6.429610559017764E-228	7.1283363253696E-310
1000	Average Rating	iMF (test)	NaN	0.0	0.0	0.0
1000	Average Rating	Random	NaN	0.0	0.0	0.0
1000	Average Rating	iMF (full)	NaN	0.0	0.0	0.0
1000	Average Rating	Normalized kNN (test)	NaN	0.0	0.0	0.0
1000	Average Rating	Popularity	NaN	0.0	0.0	0.0
1000	Average Rating	Normalized kNN (full)	NaN	0.0	0.0	0.0
5	Average Rating	kNN (full/test)	NaN	0.0	0.0	0.0
5	Average Rating	Popularity	NaN	2.148777037989968E-41	9.301425281277808E-34	0.08126683540374288
5	Average Rating	iMF (test)	NaN	0.0	0.0	0.0
1000	iMF (test)	Random	NaN	0.0	0.0	0.0
1000	iMF (test)	iMF (full)	NaN	0.0	0.0	0.0
1000	iMF (test)	Normalized kNN (test)	NaN	0.0	0.0	0.0
1000	iMF (test)	Popularity	NaN	0.02083761820467794	0.005094313156210427	5.306982996865235E-38
1000	iMF (test)	Normalized kNN (full)	NaN	2.851750600807116E-247	5.161304281430013E-144	0.0
5	kNN (full/test)	Popularity	NaN	0.0	0.0	0.0
5	kNN (full/test)	iMF (test)	NaN	1.1583933860189767E-120	1.201030090768189E-240	2.2998111884217233E-179
3706	Random	iMF (test)	NaN	0.0	0.0	0.0
3706	Random	Normalized kNN (test)	NaN	0.0	0.0	0.0
3706	Random	Popularity	NaN	0.0	0.0	0.0
3706	Random	Normalized kNN (full)	NaN	0.0	0.0	0.0
200	iMF (test)	Random	NaN	0.0	0.0	0.0
200	iMF (test)	Normalized kNN (full)	NaN	3.2086434796072654E-17	2.1250763222916354E-8	3.646955302743815E-55
200	iMF (test)	kNN (full/test)	NaN	0.0	0.0	0.0
200	iMF (test)	Normalized kNN (test)	NaN	0.0	0.0	0.0
2	iMF (test)	Normalized kNN (test)	NaN	0.0	5.052286197858329E-302	4.212293972134081E-210
2	iMF (test)	Normalized kNN (full)	NaN	0.0	0.0	0.0
0	Normalized kNN (test)	kNN (full/test)	NaN	1.9104527724582848E-103	3.542143827863739E-77	2.8999706214506914E-85
3706	iMF (test)	Normalized kNN (test)	NaN	0.0	0.0	0.0
3706	iMF (test)	Popularity	NaN	3.35746734854665E-88	1.6781840469443182E-126	0.0368960236779733
3706	iMF (test)	Normalized kNN (full)	NaN	7.819568224180446E-74	1.1330029869044621E-41	3.8510841503615905E-225
50	Random	Average Rating	NaN	0.0	0.0	0.0
500	Average Rating	iMF (full)	NaN	0.0	0.0	0.0
2000	iMF (full)	Normalized kNN (full)	NaN	0.0	0.0	0.0
1000	Random	iMF (full)	NaN	0.0	0.0	0.0
1000	Random	Normalized kNN (test)	NaN	0.0	0.0	0.0
1000	Random	Popularity	NaN	0.0	0.0	0.0
1000	Random	Normalized kNN (full)	NaN	0.0	0.0	0.0
3706	Normalized kNN (test)	Popularity	NaN	0.0	0.0	0.0
3706	Normalized kNN (test)	Normalized kNN (full)	NaN	0.0	0.0	0.0
5	Popularity	iMF (test)	NaN	0.0	0.0	0.0
200	Random	Normalized kNN (full)	NaN	0.0	0.0	0.0
200	Random	kNN (full/test)	NaN	0.0	0.0	0.0
200	Random	Normalized kNN (test)	NaN	0.0	0.0	0.0
3706	Popularity	Normalized kNN (full)	NaN	0.08205419173434045	1.5261402497320877E-28	2.491673885679656E-196
2	Normalized kNN (test)	Normalized kNN (full)	NaN	8.198461968595747E-200	1.4835779752462587E-169	1.2799747251317513E-232
20	Average Rating	Normalized kNN (full)	NaN	0.0	0.0	1.92568142820262E-6
1000	iMF (full)	Normalized kNN (test)	NaN	0.0	0.0	0.0
1000	iMF (full)	Popularity	NaN	0.0	0.0	0.0
1000	iMF (full)	Normalized kNN (full)	NaN	0.0	0.0	0.0
1000	Normalized kNN (test)	Popularity	NaN	0.0	0.0	0.0
1000	Normalized kNN (test)	Normalized kNN (full)	NaN	0.0	0.0	0.0
200	Normalized kNN (full)	kNN (full/test)	NaN	0.0	0.0	0.0
200	Normalized kNN (full)	Normalized kNN (test)	NaN	0.0	0.0	0.0
200	kNN (full/test)	Normalized kNN (test)	NaN	0.0	0.0	0.0
1000	Popularity	Normalized kNN (full)	NaN	5.014286451334672E-200	3.1884762181262306E-101	0.0
